#    row  column               value [au]
     108      92   4.7417210666708270E-15
     113      92   6.1441765009554145E-02
     115      92  -1.1024698449400357E-02
     121      92  -6.9314166594545798E-02
     124      92  -7.7666710147983931E-02
     126      92   1.0307221424270687E-15
     129      92  -2.3036446615208837E-03
     136      92  -1.5213677126804499E-02
     137      92   9.4936212119993060E-03
     139      92  -1.0554794179870544E-15
     140      92  -1.9751588232469263E-02
     143      92  -4.1731235263534429E-02
     147      92  -9.5798601763181241E-03
     150      92   2.1872365537042582E-02
       2      93  -5.4252862752914068E-05
       4      93   5.4978585055393495E-03
      11      93   1.8197675786714353E-03
      12      93   9.2768820275236058E-05
      16      93  -6.5120985255247676E-02
      21      93   5.2275735756751544E-03
      28      93  -2.1651995094915569E-02
      38      93   5.8885382383362080E-03
      44      93   9.5624726937639654E-03
      45      93   1.8458361862068459E-15
      46      93   5.9507898090502540E-02
      48      93   2.0427267323699869E-01
      58      93  -2.0010849954431270E-01
      59      93   4.7909891040513124E-02
      63      93  -7.0074945239365194E-02
      70      93   1.6432162314392096E-01
      74      93   1.0913783199964800E-15
      75      93   1.1314736850939170E-15
      77      93   2.4098741696560950E-14
      78      93   9.2411811619992168E-01
      79      93  -5.8260363342676029E-02
      84      93  -4.3361848742758802E-01
      99      93   1.1449520771192823E-15
     107      93   8.8695002652399796E-15
     108      93   3.2933855816220858E-01
     120      93  -2.2078950976190065E-01
     130      93   1.1290491999280128E-01
       1      94   6.4783095630540845E-07
       9      94  -3.2111394647519171E-05
      10      94  -3.3649739875968749E-05
      14      94  -2.8667754368077057E-06
      19      94  -2.4960321404506343E-06
      22      94   8.0542558532847310E-04
      23      94   2.6422132724726920E-06
      24      94   6.5720374853729275E-05
      31      94  -1.3429581663896884E-04
      34      94  -1.2411380313029035E-03
      37      94  -6.2524568125243169E-03
      38      94  -1.0980705001650203E-15
      39      94   4.8190568451683907E-04
      40      94   3.3399210488750632E-05
      49      94  -4.0365201379461417E-02
      51      94   1.4746044940383687E-05
      52      94   1.7188420421044694E-04
      53      94   1.2634822540161421E-03
      57      94   4.0011484079251246E-05
      68      94  -4.4683752026292859E-03
      69      94  -2.9521717523640960E-02
      72      94  -1.3386091842754036E-02
      74      94   5.9398230231206032E-04
      81      94   1.2205987795538849E-15
      82      94  -2.7699368601780857E-15
      83      94   2.7768871897430551E-03
      85      94   9.6666206915118513E-01
      86      94   3.6692446326733222E-15
      88      94  -1.5314811615736118E-15
      89      94   3.9399055638097064E-02
      90      94   1.2562303708946147E-02
      92      94  -1.9226526799966190E-15
      94      94  -1.3021986419511709E-15
      98      94   2.6126566953896843E-03
     102      94  -4.0142870202415686E-02
     103      94   4.7574093002500439E-15
     106      94  -1.0409539189304040E-15
     107      94   1.0333565071605855E+00
     108      94  -2.7606349516491594E-14
     110      94  -5.5792055983449968E-15
     113      94  -1.7328033611324414E-01
     115      94  -1.9682874181154809E-02
     116      94  -1.0203275331424734E-15
     121      94  -4.8137202283688096E-03
     124      94   1.0945569089432870E-02
     129      94  -4.5605923999257968E-02
     136      94  -4.4485424543790281E-03
     137      94   5.4161794474355505E-02
     140      94   2.0302437406323717E-02
     143      94   1.0877080097793609E-02
     147      94  -3.6683943938726295E-02
     150      94  -1.1721456112077398E-02
      18      95  -1.1036860546603884E-03
      27      95   5.2919503728652770E-04
      32      95  -2.6205475568482776E-04
      42      95   1.2918323862536174E-04
      43      95  -5.7263809599260979E-04
      50      95  -3.4479900092358275E-03
      56      95  -2.4841373859596000E-05
      64      95  -6.6202135190819036E-02
      71      95  -7.1755239641089992E-05
      75      95  -1.8872373848859869E-02
      76      95   1.9950334761976397E-03
      80      95  -1.7029129910927251E-15
      82      95  -1.0406172504904741E-01
      85      95  -6.4105682623847288E-15
      86      95   5.1455394990099934E-01
      87      95  -1.5977257804935826E-15
      88      95   1.2949509084910031E-03
      91      95  -5.1413355996492195E-03
      96      95   1.3202498690724338E-15
      97      95  -1.3504076117021449E-01
     102      95   1.1899802546774671E-15
     103      95   7.2457315099534547E-01
     104      95   3.6471611103169348E-15
     106      95  -1.9938411052332083E-02
     107      95  -7.0543704421358553E-15
     111      95   6.4273134517614278E-04
     113      95   1.1699745576813153E-15
     116      95  -8.4770178443604946E-02
     117      95  -1.0545555588758197E-15
     119      95  -8.5586163264030398E-03
     127      95  -2.5039759848034591E-03
     128      95  -2.6673992420686159E-04
     132      95  -7.0190777128139531E-03
     133      95  -3.3791832529763571E-04
     141      95   1.1961290777233929E-04
     142      95   1.4493228938917498E-05
     145      95   3.4745689400756512E-06
     149      95   1.6327343068462061E-07
      56      96   2.9962257740837088E-04
      71      96  -7.8210367603220476E-02
      86      96  -2.0524513760964664E-02
      87      96  -3.3942816407576513E-15
      90      96   1.7498294331215845E-15
      91      96  -1.1409466528516492E-01
      95      96   1.3202498690724344E-15
      97      96   2.5546177303091729E-03
      98      96   1.5333834822389163E-15
     104      96   1.1774276185110786E-15
     105      96  -2.8784410632445679E-02
     106      96   4.9144872778382265E-01
     109      96  -1.4659690773324160E-14
     111      96  -1.9441165265383994E-15
     112      96  -1.0080901019251988E-01
     116      96  -1.4697614358712163E-03
     123      96  -9.7779173965059293E-03
     127      96  -3.1610411823841330E-04
     132      96  -4.1055013278992357E-04
     141      96   5.4862412669436977E-06
      20      97  -9.6798652273432078E-04
      36      97  -2.0381479788017276E-05
      55      97  -3.0569998384185585E-04
      65      97  -6.6007933660965828E-02
      67      97   1.1944160132718428E-03
      73      97  -8.9046030773198385E-03
      80      97  -5.4503759903540175E-04
      86      97   1.4827967801372051E-15
      87      97   4.7826472334962383E-01
      91      97  -1.3341318048475537E-15
      95      97  -1.3504076117021455E-01
      96      97   2.5546177303091733E-03
     100      97   1.7946747728907225E-02
     104      97   3.3016063431418321E-03
     105      97  -3.5080657960773740E-15
     106      97   1.6500700540210461E-14
     109      97   6.7996464237193976E-01
     117      97  -8.0269044419331359E-02
     118      97  -1.8651316529445864E-04
     122      97   1.0496150478687200E-02
     125      97  -1.7704219960673387E-04
     134      97  -6.4370986259667156E-03
     135      97  -3.5948092616236644E-04
     138      97   1.3874720906490497E-05
     146      97   1.1419173330905598E-06
       6      98  -5.3746473814703040E-06
       7      98   7.3145813978871874E-07
      17      98   9.0659292291253617E-06
      18      98  -1.6710705511966786E-07
      25      98   2.6811708062253250E-05
      27      98  -3.4793133215463273E-07
      29      98  -2.4955482558310712E-04
      30      98  -1.9703267000995849E-04
      32      98   9.0976567174576779E-06
      41      98  -1.2605554386221661E-05
      42      98  -1.2970532632569428E-03
      43      98   1.1656625565572193E-04
      47      98   3.0723630633301609E-04
      50      98   2.1582815896301846E-05
      61      98  -6.0365024081634154E-02
      62      98   4.6703531772381551E-03
      64      98  -2.1060619371429817E-05
      66      98  -6.9591484913790642E-03
      67      98   2.8677550964582027E-15
      75      98  -3.0928019113856194E-03
      76      98   5.8894915996546922E-04
      81      98   1.4425513754532269E-04
      82      98   1.1107614872520853E-03
      88      98   8.5018421454575610E-01
      89      98  -2.3574274533177709E-15
      90      98   4.4939610776722631E-15
      92      98  -8.9481566979614610E-02
      94      98   2.6126566953896860E-03
      96      98   1.5333834822389163E-15
      99      98   1.4538074706251026E-02
     102      98  -1.1608719393193193E-15
     103      98   5.3977864006883060E-04
     107      98   6.7631435200914201E-15
     110      98   9.8114408894417959E-01
     111      98   1.3775498506815140E-03
     113      98   6.5061876081623088E-15
     119      98   2.4449572828028543E-04
     126      98   6.2081970464565352E-03
     128      98  -7.6034030939230599E-02
     131      98   1.7395401288445560E-02
     133      98   8.0520243665454256E-03
     136      98   1.4961160540046304E-15
     139      98   1.3305732511004651E-03
     142      98  -4.7823779669063718E-03
     144      98  -1.1381335376994187E-02
     145      98  -9.2809456631872660E-03
     148      98  -1.0338484798408367E-02
     149      98   3.9440665966577575E-03
       1      99  -4.8859226985585721E-07
       9      99   4.2128417869566952E-05
      10      99   2.9526118177839922E-05
      14      99  -3.0807639782902748E-05
      19      99  -5.4793500472486982E-05
      22      99  -2.2891843597953460E-03
      23      99   1.3449572986572349E-05
      24      99   2.0241097945449062E-05
      31      99  -3.0304769326218086E-03
      34      99   7.8757183481251831E-05
      37      99   3.1783945097469397E-03
      39      99  -1.9737199995217822E-04
      40      99   1.1659560654002202E-04
      49      99  -1.5073979113631485E-03
      51      99  -2.6476103801720727E-05
      52      99  -2.1304781213452319E-04
      53      99   5.1834460530550417E-03
      57      99  -2.2889288757847449E-04
      68      99  -1.3417854763782718E-02
      69      99  -5.8439769917836816E-02
      72      99   2.1959497010006547E-03
      74      99  -5.5742931043025239E-02
      78      99   1.4581946999839821E-15
      80      99  -1.2863482182190087E-15
      83      99   4.4156453694416250E-03
      85      99  -1.4597636868283878E-02
      88      99  -5.3279873556135528E-15
      89      99  -4.4648036664097238E-02
      90      99   8.7568094106430749E-01
      91      99   1.2027941179661514E-14
      92      99   1.3345214187515783E-15
      93      99   1.1449520771192825E-15
      98      99   1.4538074706251016E-02
     102      99  -8.7915915913120229E-02
     107      99   1.8121582900681704E-01
     108      99  -6.3142511424680470E-15
     110      99  -7.4774360020617821E-15
     113      99   9.7389270555263630E-01
     115      99  -8.3160988526611412E-02
     120      99   2.3461430562981303E-15
     121      99  -5.0727776547709914E-02
     124      99  -1.0996300647890806E-02
     129      99  -2.5997064904132491E-02
     136      99  -1.9308115238002969E-02
     137      99  -3.8854054568813974E-02
     140      99  -2.1985379967208066E-02
     143      99  -5.7512231567510813E-02
     147      99   1.4480763433338695E-02
     150      99   2.3050803526765189E-02
      18     100   1.3047088171409428E-04
      27     100  -9.0367463820308303E-05
